Name,Ratings,Price,Link,Reviews,asin,nutrition
147,"GU Energy Original Sports Nutrition Energy Gel, 24-Count, Assorted Flavors  ",4.8,39.4,https://www.amazon.com/GU-Energy-Original-Nutrition-Assorted/dp/B00CQ7QDQA/ref=sr_1_148?qid=1670321946&s=hpc-intl-ship&sr=1-148,10765,B00CQ7QDQA," Maltodextrin, Water, Fructose, L-Leucine, Potassium Citrate, Sodium Citrate, Citric Acid, Malic Acid, Calcium Carbonate, Sea Salt, L-Valine, Natural Flavors, Gellan Gum, L-Isoleucine, Sunflower Oil, Sodium Benzoate , Potassium Sorbate , Fruit and Vegetable Juice ;  Maltodextrin, Water, Fructose, Organic Cocoa Liquor, L-Leucine, Potassium Citrate, Sodium Citrate, Calcium Carbonate, L-Valine, Sea Salt, Green Tea  Extract , Calcium Chloride, Citric Acid, L-Isoleucine, Malic Acid, Pectin Powder, Sunflower Oil, Sodium Benzoate , Potassium Sorbate ;  Maltodextrin, Water, Fructose, L-Leucine, Potassium Citrate, Sodium Citrate, Citric Acid, Calcium Carbonate, L-Valine, Sea Salt, Natural Flavor, Green Tea  Extract , Gellan Gum, L-Isoleucine, Sunflower Oil, Sodium Benzoate , Potassium Sorbate ;  Maltodextrin, Water, Fructose, L-Leucine, Sea Salt, Potassium Citrate, Sodium Citrate, Citric Acid, Calcium Carbonate, L-Valine, Natural Flavor, Green Tea  Extract , Gellan Gum, L-Isoleucine, Sunflower Oil, Sodium Benzoate , Potassium Sorbate ;  Maltodextrin, Water, Fructose, Natural Flavors, L-Leucine, Citric Acid, Sodium Citrate, Green Tea  Extract , Potassium Citrate, Calcium Carbonate, L-Valine, Sea Salt, Malic Acid, Gellan Gum, L-Isoleucine, Sunflower Oil, Sodium Benzoate , Potassium Sorbate ; Maltodextrin, Water, Fructose, L-Leucine, Natural Flavor, Citric Acid, Sodium Citrate, Potassium Citrate, Calcium Carbonate, L-Valine, Sea Salt, Green Tea  Extract , Malic Acid, Gellan Gum, L-Isoleucine, Sunflower Oil, Sodium Benzoate , Potassium Sorbate "
148,"Gummies Apple Cider Vinegar - 1000mg -Formulated to Support Healthy Weight, Normal Energy Levels and Gut Health - Supports Digestion, Detox and Cleansing - Beetroot and Pomegranate  ",4.1,21.95,https://www.amazon.com/Gummies-Apple-Cider-Vinegar-Formulated/dp/B0B4ST8TZQ/ref=sr_1_149?qid=1670321946&s=hpc-intl-ship&sr=1-149,259,B0B4ST8TZQ,
149,"Vega Sport Premium Protein Powder, Vanilla, Vegan, 30g Plant Based Protein, 5g BCAAs, Low Carb, Keto, Dairy Free, Gluten Free, Non GMO, Pea Protein for Women and Men, 1.8 Pounds (20 Servings)  ",4.4,33.0,https://www.amazon.com/Vega-Premium-Protein-Vanilla-Packaging/dp/B016D9IGRA/ref=sr_1_150?qid=1670321946&s=hpc-intl-ship&sr=1-150,11406,B016D9IGRA,"Sports Protein, Sports Plant Protein, Protein Powder, Nutrition"
150,"Nuun Vitamins: Vitamins + Electrolyte Drink Tablets, Mixed Fruit Pack, 4 Tubes (48 Servings), 12 Count (Pack of 4)  ",4.5,24.85,https://www.amazon.com/Nuun-Hydration-Electrolyte-servings-Enhanced/dp/B01NBEY9HY/ref=sr_1_151?qid=1670321946&s=hpc-intl-ship&sr=1-151,6477,B01NBEY9HY,"Vitamin C ,  Vitamin B6 ,  Vitamin A ,  Vitamin D ,  Vitamin E ,  Folic Acid, Calcium ,  Magnesium ,  Chloride ,  Sodium ,  Potassium , Sucrose , Citric Acid, Natural Flavors, Beet Juice Powder , Stevia Leaf Extract, Avocado Oil, Rice Concentrate, Riboflavin "
151,"Muscle Milk Zero Protein Shake, Vanilla Crème, 20g Protein, Zero Sugar, 100 Calories, Calcium, Vitamins A, C & D, 4g Fiber, Energizing Snack, Workout Recovery, Packaging May Vary 11.16 Fl Oz (Pack of 12)  ",4.6,29.96,https://www.amazon.com/Muscle-Milk-Calories-Energizing-Packaging/dp/B09NZX559P/ref=sr_1_152?qid=1670321946&s=hpc-intl-ship&sr=1-152,1178,B09NZX559P,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
152,"Pre Workout + Weight Loss | Six Star PreWorkout Explosion Ripped | Pre Workout Powder for Men & Women | PreWorkout Energy Powder Drink Mix | Sports Nutrition Pre-Workout Products, Watermelon, 30 Serv  ",4.4,46.12,https://www.amazon.com/Six-Star-Thermogenic-Preworkout-Watermelon/dp/B01LZRV1CS/ref=sr_1_153?qid=1670321946&s=hpc-intl-ship&sr=1-153,5393,B01LZRV1CS,"Beta-alanine  1,500mg L-arginine alpha-ketoglutarate  1,100mg Advanced Amino Complex 500mg Taurine L-citrulline L-citrulline malate L-arginine hydrochloride Pre-Workout Explosion Blend 255mg Caffeine anhydrous 135mg Choline bitartrate L-tyrosine L-carnitine L-tartrate 250mg Green coffee extract   200mg"
153,"Life Extension N-Acetyl-L-Cysteine 600mg, 60 Vegetarian Capsules  ",4.6,69.95,https://www.amazon.com/Life-Extension-N-Acetyl-L-Cysteine-Vegetarian-Capsules/dp/B008ML8D4O/ref=sr_1_154?qid=1670321946&s=hpc-intl-ship&sr=1-154,2214,B008ML8D4O,"N-acetyl-L-cysteine 600mg, vegetable cellulose , vegetable stearate, silica."
154,"Pure Protein Vanilla Protein Shake, 30g Complete Protein, Ready to Drink and Keto-Friendly, Vitamins A, C, D, and E plus Zinc to Support Immune Health, 11oz Bottles, (Pack of 12)  ",4.1,29.99,https://www.amazon.com/Pure-Protein-Complete-Keto-Friendly-Vitamins/dp/B0B135H389/ref=sr_1_155?qid=1670321946&s=hpc-intl-ship&sr=1-155,2098,B0B135H389,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
155,"Ensure High Protein Nutritional Shake, 16g Protein, Meal Replacement Shakes, With Nutrients to Support Immune System Health, Strawberry, 8 fl oz, 24 Count  ",4.7,,https://www.amazon.com/Ensure-Nutritional-High-Quality-Replacement-Strawberry/dp/B01N5NZY4Q/ref=sr_1_156?qid=1670321946&s=hpc-intl-ship&sr=1-156,11635,B01N5NZY4Q,"INGREDIENTS: WATER, MILK PROTEIN CONCENTRATE, CORN MALTODEXTRIN, SUGAR, SOY PROTEIN ISOLATE, CANOLA OIL; LESS THAN 0.5% OF: NATURAL AND ARTIFICIAL FLAVORS, MAGNESIUM PHOSPHATE, POTASSIUM CITRATE, CELLULOSE GEL, SODIUM ASCORBATE, SALT, CARRAGEENAN, CELLULOSE GUM, GELLAN GUM, ACESULFAME POTASSIUM, dl-ALPHA-TOCOPHERYL ACETATE, SUCRALOSE, FERROUS SULFATE, NIACINAMIDE, ZINC GLUCONATE, CALCIUM PANTOTHENATE, RED 3, PYRIDOXINE HYDROCHLORIDE, THIAMINE HYDROCHLORIDE, RIBOFLAVIN, VITAMIN A PALMITATE, MANGANESE GLUCONATE, FOLIC ACID, BETA-CAROTENE, BIOTIN, CHROMIUM CHLORIDE, POTASSIUM IODIDE, PHYLLOQUINONE, SODIUM SELENITE, SODIUM MOLYBDATE, VITAMIN D3 AND VITAMIN B12. CONTAINS MILK AND SOY INGREDIENTS."
156,"Pure Creatine Monohydrate – 100 Servings - 500 Grams, 1.1lb Bulk, Vegan, Non-GMO, Gluten Free, Soy Free. Aid Strength Gains, No Artificial Ingredients - Naked CREATINE  ",4.5,29.99,https://www.amazon.com/Pure-Creatine-Monohydrate-Artificial-Ingredients/dp/B0B9YMNYWK/ref=sr_1_157?qid=1670321952&s=hpc-intl-ship&sr=1-157,85,B0B9YMNYWK,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
157,"Optimum Nutrition L-Glutamine Muscle Recovery Capsules, 1000mg, 240 Count (Package May Vary)  ",4.6,36.99,https://www.amazon.com/OPTIMUM-NUTRITION-L-Glutamine-Recovery-Capsules/dp/B002DYIZCQ/ref=sr_1_158?qid=1670321952&s=hpc-intl-ship&sr=1-158,9619,B002DYIZCQ,"Other Ingredients: Gelatin, Magnesium Stearate."
158,"Protein2o 15g Whey Protein Infused Water Plus Energy, Variety Pack, 16.9 oz Bottle (12 Count)  ",4.4,35.0,https://www.amazon.com/Protein2o-Calorie-Protein-Variety-12Count/dp/B07RPC7QVL/ref=sr_1_159?qid=1670321952&s=hpc-intl-ship&sr=1-159,5829,B07RPC7QVL,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
159,Jarrow Formulas QH-absorb 100 mg - 120 Softgels - High Absorption Co-Q10 - Active Antioxidant Form of Co-Q10 - Supports Mitochondrial Energy Production and Cardiovascular Health - Up to 120 Servings  ,4.7,44.06,https://www.amazon.com/Jarrow-Ubiquinol-QH-Absorb-Absorption-Stability/dp/B004VCOOUU/ref=sr_1_160?qid=1670321952&s=hpc-intl-ship&sr=1-160,4487,B004VCOOUU,High Absorption / Enhanced Stability
160,"Nature Made Vitamin B12 500 mcg, Dietary Supplement for Energy Metabolism Support, 200 Tablets, 200 Day Supply  ",4.7,19.06,https://www.amazon.com/Nature-Made-Vitamin-Tablets-Value/dp/B001F1HU3S/ref=sr_1_161?qid=1670321952&s=hpc-intl-ship&sr=1-161,14086,B001F1HU3S,"Cellulose Gel, Maltodextrin, Croscarmellose Sodium, Magnesium Stearate.Vitamin B12Calcium "
161,"Nature’s Bounty Apple Cider Vinegar 480mg Pills, Vegetarian Supplement Plant Based, 200 Tablets  ",4.5,41.39,https://www.amazon.com/Natures-Bounty-Supplement-Supports-Metabolism/dp/B07BHTTZKH/ref=sr_1_162?qid=1670321952&s=hpc-intl-ship&sr=1-162,15751,B07BHTTZKH,"Other Ingredients: Dicalcium Phosphate, Cellulose , Croscarmellose. Contains <2% of: Silica, Vegetable Magnesium Stearate, Vegetable Stearic Acid."
162,"Muscle Milk Pro Advanced Nutrition Protein Shake, Knockout Chocolate, 14 Fl Oz Bottle, 12 Pack, 40g Protein, 1g Sugar, 16 Vitamins & Minerals, 6g Fiber, Workout Recovery, Packaging May Vary  ",4.6,24.99,https://www.amazon.com/Muscle-Milk-Protein-Knockout-Chocolate/dp/B00FLVZ4FE/ref=sr_1_163?qid=1670321952&s=hpc-intl-ship&sr=1-163,6498,B00FLVZ4FE,"WATER, MILK PROTEIN ISOLATE, CALCIUM CASEINATE , SODIUM CASEINATE , ALKALIZED COCOA POWDER, LESS THAN 1% OF: SOLUBLE VEGETABLE FIBER, NATURAL AND ARTIFICIAL FLAVORS, INULIN, MALTODEXTRIN, CELLULOSE GUM AND GEL, DIPOTASSIUM PHOSPHATE, CANOLA OIL, SUNFLOWER OIL, MAGNESIUM PHOSPHATE, SODIUM HEXAMETAPHOSPHATE, POTASSIUM CHLORIDE, SODIUM PHOSPHATE, ACESULFAME POTASSIUM, POTASSIUM CITRATE, ASCORBIC ACID, FERRIC PYROPHOSPHATE, CARRAGEENAN, CALCIUM PHOSPHATE, SUCRALOSE, DL-ALPHA TOCOPHERYL ACETATE, D-CALCIUM PANTOTHENATE, NIACINAMIDE, ZINC OXIDE, COPPER GLUCONATE, VITAMIN A PALMITATE, PYRIDOXINE HYDROCHLORIDE, THIAMINE MONONITRATE, RIBOFLAVIN, CHROMIUM CHLORIDE, FOLIC ACID, BIOTIN, POTASSIUM IODIDE, CHOLECALCIFEROL, CYANOCOBALAMIN"
163,L Arginine Capsules Ultimate Supplement for Performance & Endurance with Added Vascular Support from Nitric Oxide (NO)  ,4.3,31.99,https://www.amazon.com/HAVASU-NUTRITION-Enhancing-Supplement-Performance/dp/B07S424N6V/ref=sr_1_164?qid=1670321952&s=hpc-intl-ship&sr=1-164,4163,B07S424N6V,"L Arginine HCI, AAKG, L Citrulline, Beet Root Powder"
164,"Tomorrow's Nutrition, SunFiber, Soluble Prebiotic Fiber Support for Digestive Wellness with Guar Gum, Vegan, 30 Servings (7.4 oz)  ",4.6,21.94,https://www.amazon.com/Tomorrows-Nutrition-Dissolving-Regulating-Supplement/dp/B00GYHWJRA/ref=sr_1_165?qid=1670321952&s=hpc-intl-ship&sr=1-165,1603,B00GYHWJRA,SunFiber 
165,"Nature's Way Garden Veggies, Veggie Blend, 60 Capsules  ",4.5,29.99,https://www.amazon.com/Natures-Way-Garden-Veggies-Vcaps/dp/B0009ETA80/ref=sr_1_166?qid=1670321952&s=hpc-intl-ship&sr=1-166,4556,B0009ETA80,Take two capsules daily with water at mealtimes. Each capsule is equivalent to the antioxidant value of a serving of vegetables
166,"Renew Life Adult Cleanse More -Detox, helps relieve occasional bloating and restore regularity, Herbal & Mineral Formula-Overnight Constipation Relief-Gluten, Dairy & Soy Free-100 Vegetarian Capsules  ",4.6,12.44,https://www.amazon.com/Renew-Life-constipation-supplement-vegetable/dp/B0015R3L5S/ref=sr_1_167?qid=1670321952&s=hpc-intl-ship&sr=1-167,4579,B0015R3L5S,See product label for detailed list of ingredients. Other Ingredients: Vegetable capsule .
167,"Benefiber Chewable Prebiotic Fiber Supplement Tablets for Digestive Health, Assorted Fruit Chewable Fiber Tablets - 100 Count  ",4.5,69.95,https://www.amazon.com/Benefiber-Assorted-Sugar-Free-Chewable-100Count/dp/B07Q1SYTQS/ref=sr_1_168?qid=1670321952&s=hpc-intl-ship&sr=1-168,5881,B07Q1SYTQS,"Wheat dextrin, sorbitol, corn starch, microcrystalline cellulose, dextrates, citric acid, natural and artificial flavor , magnesium stearate, silicon dioxide, sucralose, aspartame, acesulfame potassium, red 40 lake, yellow 6 lake, blue 1 lake,The wheat has been processed to allow this food to meet the Food and Drug Administration  requirements for gluten-free foods."
168,"Garden of Life Raw Organic Plant Based Protein Powder, Chocolate - Vegan Protein Shake with BCAAs, Probiotics & Digestive Enzymes - No Soy, Dairy, Lactose or Gluten, Sugar Free - 20 Servings  ",4.3,34.76,https://www.amazon.com/Garden-Life-Chocolate-Packaging-Probiotics/dp/B007SYSQ7K/ref=sr_1_169?qid=1670321958&s=hpc-intl-ship&sr=1-169,21823,B007SYSQ7K,"Raw OrganiRaw Organic Protein Blend: Organic Pea Protein, Organic Sprouted Brown Rice Protein, Organic Amaranth Sprout, Organic Buckwheat Sprout, Organic Millet Sprout, Organic Cracked Wall Chlorella, Organic Quinoa Sprout, Organic Chia Seed Sprout, Organic Garbanzo Bean Sprout, Organic Lentil Sprout, Organic Adzuki Bean Sprout, Organic Flax Seed Sprout, Organic Sunflower Seed Sprout, Organic Pumpkin Seed Sprout, Organic Sesame Seed Sprout; Organic Flavor Blend: , Organic Vanilla Flavor), Organic Guar Gum, Organic Carob Bean Gum; Raw Probiotic & Enzyme Blend: Lipase, Protease, Aspergillopepsin, beta-Glucanase, Cellulase, Bromelain, Phytase, Lactase, Papain, Peptidase, Pectinase, Hemicellulase, Xylanase, [Lactobacillus acidophilus, Lactobacillus plantarum, Lactobacillus bulgaricus] . Contains 7mg of naturally occurring caffeine per serving. Vitamins A, D & K from culture of Saccharomyces cerevisiae. Vitamin E from Sunflower Oil. Made without dairy or soy ingredients, tree nuts, added sugars, filler ingredients, nor artificial colors, flavors, sweeteners or preservatives. Manufactured in a facility that also processes egg, milk, soy and tree nuts. May contain traces of soy due to agricultural practices."
169,"Nature Made Calcium 500 mg with Vitamin D3, Dietary Supplement for Bone Support, 130 Tablets  ",4.7,46.99,https://www.amazon.com/Nature-Made-Calcium-Carbonate-Vitamin/dp/B004B8JGUW/ref=sr_1_170?qid=1670321958&s=hpc-intl-ship&sr=1-170,2720,B004B8JGUW,"Cellulose Gel, Maltodextrin, Croscarmellose Sodium, Hypromellose, Magnesium Stearate, Polyethylene Glycol, Gelatin, Corn Starch.Vitamin D3Calcium "
170,"Power Crunch Whey Protein Bars, High Protein Snacks with Delicious Taste, Peanut Butter Crème, 1.4 Ounce (12 Count)  ",4.7,13.37,https://www.amazon.com/Bionutritional-Power-Crunch-Peanut-Butter/dp/B001181NBA/ref=sr_1_171?qid=1670321958&s=hpc-intl-ship&sr=1-171,1614,B001181NBA,"Proto Whey® protein blend , peanut butter , palm oil, enriched flour , sugar, palm kernel oil, fructose, maltodextrin, natural flavors, soy lecithin, salt, stevia leaf extract, baking soda, ammonium bicarbonate."
171,"Essential Amino Acids - 1 Gram Per Serving Powder Blend of All 9 Essential Aminos (EAA) and all Branched-Chain Aminos (BCAAs) (Leucine, Isoleucine, Valine) 225 Capsules by Double Wood Supplements  ",4.6,17.99,https://www.amazon.com/Essential-Amino-Acids-Branched-Chain-Supplements/dp/B0844KTVZN/ref=sr_1_172?qid=1670321958&s=hpc-intl-ship&sr=1-172,4036,B0844KTVZN,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
172,"Garden of Life Vitamin Code Whole Food Multivitamin for Men - 240 Capsules, Vitamins for Men, Fruit Veggie Blend and Probiotics for Energy, Heart, Prostate Health, Vegetarian Mens Multivitamins  ",4.6,55.79,https://www.amazon.com/Garden-Life-Multivitamin-Men-Supplement/dp/B00323NW5C/ref=sr_1_173?qid=1670321958&s=hpc-intl-ship&sr=1-173,7765,B00323NW5C,"Raw Organic Fruit & Vegetable Blend: Organic Apple , Organic Beet , Organic Broccoli , Organic Carrot , Organic Spinach , Organic Tomato , Organic Strawberry , Organic Tart Cherry , Organic Blackberry , Organic Green Bell Pepper , Organic Brussels Sprout , Organic Ginger , Organic Blueberry , Organic Garlic , Organic Green Onion , Organic Raspberry , Organic Parsley , Organic Cauliflower , Organic Red Cabbage , Organic Kale , Organic Cucumber , Organic Celery , Organic Asparagus ; Raw Probiotic & Enzyme Blend: Lipase, Protease, Aspergillopepsin, beta-Glucanase, Cellulase, Bromelain, Phytase, Lactase, Papain, Peptidase, Pectinase, Xylanase, Hemicellulase, [Lactobacillus bulgaricus, Lactobacillus plantarum] ; Raw Antioxidant & Immune Support Complex: Glutathione & SOD. Culture of S. cerevisiae, Sunflower Oil, Organic Sea Kelp, Brown Rice chelate, fermented media. Other Ingredients: Organic potato starch, vegetable cellulose , organic gum arabic. Made without dairy or soy ingredients, peanut, tree nuts or shellfish. Manufactured in a facility that also processes soy, dairy, peanut, tree nuts and shellfish. No artificial colors or preservatives."
173,"Optimum Nutrition Amino Energy Drink + Electrolytes for Hydration - Sugar Free, Amino Acids, BCAA, Keto Friendly, Sparkling Drink - Blueberry Lemonade, Pack of 12 (Packaging May Vary)  ",4.6,19.88,https://www.amazon.com/Optimum-Nutrition-Electrolytes-Pre-Workout-Post-Workout/dp/B07GB2HL98/ref=sr_1_174?qid=1670321958&s=hpc-intl-ship&sr=1-174,24439,B07GB2HL98,"Carbonated Water, Amino Blend L-Threonine, L-Leucine, L-Citrulline, L-Theanine, L-Alanyl-L-Glutamine, Micronized Taurine, L-Lysine Hydrochloride , Natural and Artificial Flavor, Citric Acid, Malic Acid, Sodium Citrate, Potassium Sorbate and Potassium Benzoate as Preservatives , Sucralose, Caffeine from Tea Leaf and or Coffee Bean , Potassium Chloride, Magnesium Phosphate"
174,"American Health Super Papaya Plus Digestive Enzyme Chewable Tablets, Natural Papaya Flavor - Helps with Digestion & Nutrient Absorption, Contains Papain & Other Enzymes - 360 Count, 120 Total Servings  ",4.6,24.99,https://www.amazon.com/American-Health-Multi-Enzyme-Super-Papaya/dp/B00822YO96/ref=sr_1_175?qid=1670321958&s=hpc-intl-ship&sr=1-175,8250,B00822YO96,"Each serving contains 15 mg of delicious papaya fruit fortified with well-known enzymes, including papain, protease, amylase and bromelain, peppermint and chlorophyll"
175,Doctor's Best DRB-00107 High Absorption Curcumin From Turmeric Root with C3 Complex & BioPerine 500mg (120 Capsules)  ,4.6,18.36,https://www.amazon.com/Doctors-Best-Curcumin-Turmeric-BioPerine/dp/B000BD0RQS/ref=sr_1_176?qid=1670321958&s=hpc-intl-ship&sr=1-176,3337,B000BD0RQS,not available
176,"Vitafusion Fiber Well Fit Gummies Supplement, 90 Count (Packaging May Vary)  ",4.6,42.95,https://www.amazon.com/Vitafusion-Fiber-Gummies-Count-Packaging/dp/B002NPCML0/ref=sr_1_177?qid=1670321958&s=hpc-intl-ship&sr=1-177,18757,B002NPCML0,"Other Ingredients: Polydextrose, water, gelatin, xylitol; less than 2% of: blend of oils  with beeswax and/or carnauba wax, colors , malic acid, natural flavors, and sucralose. Contains: tree nuts ."
177,Liquid I.V. Energy Multiplier | Energy Powder Drink Sticks | Matcha and Green Energy Blend Drink Mix | Natural Caffeine | Easy Open Single-Serving Stick | Non-GMO | Lemon Ginger | 14 Sticks  ,4.5,69.95,https://www.amazon.com/Liquid-I-V-Multiplier-Super-Charged-Supplement/dp/B0854MRV7W/ref=sr_1_178?qid=1670321958&s=hpc-intl-ship&sr=1-178,10806,B0854MRV7W,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
178,"Snap Supplements Organic Nitric Oxide Booster Beet Root Powder - Supports Blood Pressure, Heart Health, Natural Energy - Circulation Superfood, 30 Serving, 250g (Mixed Berry)  ",4.3,29.99,https://www.amazon.com/Beet-Root-Powder-Supplements-Circulation/dp/B07SHZPWVY/ref=sr_1_179?qid=1670321958&s=hpc-intl-ship&sr=1-179,10268,B07SHZPWVY,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
179,"NOW Supplements, Zinc Picolinate 50 mg, Supports Enzyme Functions*, Immune Support*, 120 Veg Capsules  ",4.8,,https://www.amazon.com/NOW-Zinc-Picolinate-120-Capsules/dp/B000TMJZ4G/ref=sr_1_180?qid=1670321958&s=hpc-intl-ship&sr=1-180,5662,B000TMJZ4G,"DHA is a building block of tissue in our brain and in the retina of our Eyes. Plus, our body uses DHA in the formation of several vital neurotransmitters, which send nerve signals around our body."
180,"MET-Rx Big 100 Protein Bar, Meal Replacement Bar, 32G Protein, Super Cookie Crunch, 9 Count, 3.52 Oz.  ",4.6,28.63,https://www.amazon.com/MET-Rx-Colossal-Protein-Healthy-Replacement/dp/B00VQI9ITE/ref=sr_1_181?qid=1670321964&s=hpc-intl-ship&sr=1-181,5409,B00VQI9ITE,"Soy Cocoa Crisps , Vanilla Cream Topping , Fractionated Palm Oil, Soy Lecithin), Corn Syrup, Chocolate Flavored Coating , Milk Chocolate Drops , Canola Oil , Cocoa , Metamyosyn V100 Protein Blend , Crystalline Fructose, Glycerin Water, Natural Flavors, Fractionated Palm Oil, Fructooligosaccharides, Vitamin and Mineral Blend , Peanut Flour, Salt, Dipotassium Phosphate, Xanthan Gum, Almond Butter, Soy Lecithin"
